,ds,y,yhat
337,2019-05-15 02:00:00,-3164.0,-1658.9006099325238
338,2019-05-15 03:00:00,-3708.0,-2024.292807943545
339,2019-05-15 04:00:00,-3941.0,-2232.692981985415
340,2019-05-15 05:00:00,-3813.0,-2225.5750213033034
341,2019-05-15 06:00:00,-3584.0,-2070.758406988191
342,2019-05-15 07:00:00,-3415.0,-1879.0237834815123
343,2019-05-15 08:00:00,-2496.0,-1707.8017655361862
344,2019-05-15 09:00:00,-2236.0,-1542.141851504246
345,2019-05-15 10:00:00,-2594.0,-1359.1959200572705
346,2019-05-15 11:00:00,-2550.0,-1197.274229643726
347,2019-05-15 12:00:00,-2320.0,-1149.0146478008473
348,2019-05-15 13:00:00,-2732.0,-1279.7838495526853
349,2019-05-15 14:00:00,-3054.0,-1552.9718339201818
350,2019-05-15 15:00:00,-3502.0,-1841.0682623432617
351,2019-05-15 16:00:00,-3973.0,-2017.749460184964
352,2019-05-15 17:00:00,-4130.0,-2046.0160272873504
353,2019-05-15 18:00:00,-3948.0,-1981.7051516553295
354,2019-05-15 19:00:00,-3784.0,-1896.2828362207183
355,2019-05-15 20:00:00,-3813.0,-1802.3789459363463
356,2019-05-15 21:00:00,-3763.0,-1659.5587895571045
357,2019-05-15 22:00:00,-2991.0,-1452.1382115755507
358,2019-05-15 23:00:00,-2466.0,-1252.402734648947
359,2019-05-16 00:00:00,-2709.0,-1192.3055599259799
360,2019-05-16 01:00:00,-2924.0,-1357.4506135330225
361,2019-05-16 02:00:00,-3242.0,-1699.423140929166
362,2019-05-16 03:00:00,-3614.0,-2053.028539613616
363,2019-05-16 04:00:00,-3806.0,-2250.1118730549215
364,2019-05-16 05:00:00,-3769.0,-2232.292642717555
365,2019-05-16 06:00:00,-3595.0,-2067.525459229707
366,2019-05-16 07:00:00,-3420.0,-1866.7137956324136
367,2019-05-16 08:00:00,-2832.0,-1687.3971463697953
368,2019-05-16 09:00:00,-2920.0,-1514.7184843733974
369,2019-05-16 10:00:00,-3241.0,-1325.9065121355673
370,2019-05-16 11:00:00,-3525.0,-1159.3306426176564
371,2019-05-16 12:00:00,-3568.0,-1107.6694500900142
372,2019-05-16 13:00:00,-3940.0,-1236.311340335871
373,2019-05-16 14:00:00,-4085.0,-1508.6487963835598
374,2019-05-16 15:00:00,-4183.0,-1797.1547067014858
375,2019-05-16 16:00:00,-4313.0,-1975.4696176830676
376,2019-05-16 17:00:00,-4147.0,-2006.53985279126
377,2019-05-16 18:00:00,-3962.0,-1946.1305860121527
378,2019-05-16 19:00:00,-4064.0,-1865.6190698419919
379,2019-05-16 20:00:00,-3889.0,-1777.530911923438
380,2019-05-16 21:00:00,-3438.0,-1641.3130988577877
381,2019-05-16 22:00:00,-2774.0,-1441.1507239136172
382,2019-05-16 23:00:00,-2110.0,-1249.1879377124856
383,2019-05-17 00:00:00,-2727.0,-1197.227905799137
384,2019-05-17 01:00:00,-3103.0,-1370.7179359098773
385,2019-05-17 02:00:00,-3603.0,-1721.0822494923837
386,2019-05-17 03:00:00,-4285.0,-2082.963059602491
387,2019-05-17 04:00:00,-4402.0,-2288.0423686742874
388,2019-05-17 05:00:00,-4088.0,-2277.779033208452
389,2019-05-17 06:00:00,-4237.0,-2119.971706302232
390,2019-05-17 07:00:00,-4041.0,-1925.3748111611749
391,2019-05-17 08:00:00,-3191.0,-1751.3878399872842
392,2019-05-17 09:00:00,-2573.0,-1583.0248422847021
393,2019-05-17 10:00:00,-2277.0,-1397.398571671865
394,2019-05-17 11:00:00,-2155.0,-1232.777201491463
395,2019-05-17 12:00:00,-1568.0,-1181.754326333072
396,2019-05-17 13:00:00,-1495.0,-1309.65097789429
397,2019-05-17 14:00:00,-1567.0,-1579.8109927166552
398,2019-05-17 15:00:00,-2076.0,-1864.678223596444
399,2019-05-17 16:00:00,-2619.0,-2037.8844234748176
400,2019-05-17 17:00:00,-3582.0,-2062.387735194939
401,2019-05-17 18:00:00,-3830.0,-1993.9858686188659
402,2019-05-17 19:00:00,-3923.0,-1904.109162508124
403,2019-05-17 20:00:00,-3880.0,-1805.3564263383032
404,2019-05-17 21:00:00,-3446.0,-1657.2672646140154
405,2019-05-17 22:00:00,-2543.0,-1444.1378479782556
406,2019-05-17 23:00:00,-1535.0,-1238.2406613091869
407,2019-05-18 00:00:00,-1609.0,-1171.5230265928697
408,2019-05-18 01:00:00,-1699.0,-1329.5905804062218
409,2019-05-18 02:00:00,-2191.0,-1664.0382007241744
410,2019-05-18 03:00:00,-2595.0,-2009.689067078444
411,2019-05-18 04:00:00,-2722.0,-2198.4142928269175
412,2019-05-18 05:00:00,-2495.0,-2171.867702623398
413,2019-05-18 06:00:00,-2465.0,-1998.046394625509
414,2019-05-18 07:00:00,-2234.0,-1787.9042699699849
415,2019-05-18 08:00:00,-1490.0,-1599.038854362053
416,2019-05-18 09:00:00,-907.0,-1416.6583067453264
417,2019-05-18 10:00:00,-653.0,-1218.063115292116
418,2019-05-18 11:00:00,-15.0,-1041.7004217814165
419,2019-05-18 12:00:00,723.0,-980.3317217170118
420,2019-05-18 13:00:00,467.0,-1099.4326977565333
421,2019-05-18 14:00:00,-540.0,-1362.4865518106772
422,2019-05-18 15:00:00,-1183.0,-1642.059353643594
423,2019-05-18 16:00:00,-1803.0,-1811.8862587279073
424,2019-05-18 17:00:00,-2420.0,-1835.0085503848459
425,2019-05-18 18:00:00,-3052.0,-1767.2856066109161
426,2019-05-18 19:00:00,-3372.0,-1680.187005117084
427,2019-05-18 20:00:00,-3581.0,-1586.3276746090032
428,2019-05-18 21:00:00,-3218.0,-1445.2398046349444
429,2019-05-18 22:00:00,-2342.0,-1241.188484664035
430,2019-05-18 23:00:00,-1543.0,-1046.3916051827487
431,2019-05-19 00:00:00,-1535.0,-992.7188180971817
432,2019-05-19 01:00:00,-1831.0,-1165.6757320544161
433,2019-05-19 02:00:00,-2454.0,-1516.735829457808
434,2019-05-19 03:00:00,-3194.0,-1880.5807785459547
435,2019-05-19 04:00:00,-3407.0,-2088.9215644107085
436,2019-05-19 05:00:00,-3173.0,-2083.234995180309
437,2019-05-19 06:00:00,-3465.0,-1931.3262023011046
438,2019-05-19 07:00:00,-3165.0,-1743.9442945662747
439,2019-05-19 08:00:00,-2739.0,-1578.4714656486253
440,2019-05-19 09:00:00,-2170.0,-1419.8924227112843
441,2019-05-19 10:00:00,-1800.0,-1245.278607346002
442,2019-05-19 11:00:00,-1509.0,-1092.8451196534518
443,2019-05-19 12:00:00,-580.0,-1055.1210616702756
