,y,yhat
457,2.0000134,381.3011
458,2.0000134,355.7053
459,2.0000134,358.71237
460,2.0000134,345.26834
461,2.0000134,371.22113
462,2.0000134,162.0454
463,2.0000134,27.829275
464,2.0000134,94.501915
465,2.0000134,130.24448
466,2.0000134,169.88264
467,2.0000134,185.08194
468,2.0000134,185.85263
469,2.0000134,244.37393
470,2.0000134,259.82617
471,2.0000134,188.06491
472,2.0000134,143.92404
473,2.0000134,62.114113
474,2.0000134,-60.766273
475,2.0000134,-117.489
476,2.0000134,-98.86418
477,2.0000134,-41.40014
478,2.0000134,-16.663399
479,2.0000134,168.45012
480,2.0000134,98.19872
481,2.0000134,119.086136
482,2.0000134,113.65271
483,2.0000134,115.659454
484,2.0000134,125.17743
485,66.99998,123.01888
486,70.00003,-57.242153
487,4.999997,-112.58792
488,2.9999838,-62.978294
489,2.9999838,-45.72301
490,2.9999838,13.880239
491,2.9999838,19.694595
492,2.9999838,40.65914
493,68.000015,61.69364
494,70.00003,39.149334
495,70.00003,2.4125881
496,70.00003,-13.500072
497,70.00003,-88.79858
498,-58.999992,-248.97229
499,-85.00002,-362.85638
500,-148.0,-425.2265
501,-66.00001,-406.2887
502,-159.0,-395.06073
503,-550.0,-256.47836
504,-388.0,-118.69971
505,-387.0,-46.425262
506,-523.0,-33.69599
507,-345.0,2.5724907
508,-573.0,-14.5819845
509,-104.0,45.517555
510,2.0000134,-155.71559
511,2.0000134,-164.79948
512,2.0000134,-11.094399
513,2.0000134,29.206045
514,428.00003,143.03241
515,311.99997,158.56325
516,249.00003,185.5681
517,223.99997,268.2514
518,223.99997,228.18452
519,223.99997,146.19896
520,269.99997,78.370514
521,24.999985,-38.885727
522,2.9999838,-227.32816
523,2.0000134,-347.88333
524,2.0000134,-425.59302
525,-153.0,-452.1353
526,-473.0,-462.50742
527,-549.0,-282.7257
528,-609.0,-93.19192
529,-107.99999,1.3450501
530,2.0000134,-5.9479704
531,-228.0,49.441326
532,-523.0,15.58927
533,-88.00001,88.93429
534,-96.99999,-41.69362
535,-0.99997044,-11.916761
536,2.9999838,114.96206
537,2.9999838,145.61925
538,2.9999838,258.22925
539,2.9999838,257.1137
540,2.9999838,285.39764
541,95.000015,327.79123
542,71.0,295.39508
543,70.00003,246.86763
544,70.00003,192.8336
545,70.00003,85.400795
546,-392.0,-97.87471
547,-578.0,-239.06435
548,-610.0,-321.35913
549,-610.0,-334.04593
550,-610.0,-368.82773
551,-610.0,-212.64783
552,-610.0,-348.44553
553,-210.99998,-236.46617
554,-5.9999676,-219.02405
555,2.0000134,-152.72636
556,2.0000134,-157.2493
557,2.0000134,-125.43187
